"Date(UTC)","UnixTimeStamp","Value"
"4/26/2017","1493164800","74789723863146608844"
"4/27/2017","1493251200","87312690911798304949"
"4/28/2017","1493337600","79205968406814731565"
"4/29/2017","1493424000","70202685796309630265"
"4/30/2017","1493510400","78958630274409938318"
"5/1/2017","1493596800","105538214140902750468"
"5/2/2017","1493683200","112734602650155709983"
"5/3/2017","1493769600","77313506087378257935"
"5/5/2017","1493942400","84353306060947063710"
"5/4/2017","1493856000","92430339962188899806"
"5/6/2017","1494028800","84364146387450405940"
"5/7/2017","1494115200","105733505802463497814"
"5/8/2017","1494201600","95605963950497591848"
"5/9/2017","1494288000","106666628386381183286"
"5/10/2017","1494374400","104904536928794946472"
"5/11/2017","1494460800","109393380226517345851"
"5/12/2017","1494547200","109060373521814527007"
"5/13/2017","1494633600","106923588255083534319"
"5/14/2017","1494720000","106379136617490085093"
"5/15/2017","1494806400","132123398807998424151"
"5/16/2017","1494892800","137143767603647301057"
"5/17/2017","1494979200","220219437190223988726"
"5/18/2017","1495065600","158498593266697334285"
"5/19/2017","1495152000","173985855405999463465"
"5/20/2017","1495238400","155579769682160511631"
"5/21/2017","1495324800","160523136917678237399"
"5/22/2017","1495411200","182632419995022108562"
"5/23/2017","1495497600","253728642190640668685"
"5/24/2017","1495584000","272090679309924862059"
"5/25/2017","1495670400","218689885039393860274"
"5/26/2017","1495756800","206055826499096970874"
"5/27/2017","1495843200","182127259991398239639"
"5/28/2017","1495929600","192525514182495551341"
"5/29/2017","1496016000","192624558129615715068"
"5/30/2017","1496102400","319925871867210022750"
"5/31/2017","1496188800","634072177123384502093"
"6/1/2017","1496275200","253293470844350260748"
"6/2/2017","1496361600","291597841473762166465"
"6/3/2017","1496448000","228134695773493974263"
"6/4/2017","1496534400","255713870927989048711"
"6/5/2017","1496620800","219924346992173009813"
"6/6/2017","1496707200","265075762618001554521"
"6/7/2017","1496793600","277963468698831539697"
"6/8/2017","1496880000","239515279974747434988"
"6/9/2017","1496966400","250508480829359775358"
"6/10/2017","1497052800","214559641123816452160"
"6/11/2017","1497139200","313877609552976256933"
"6/12/2017","1497225600","512809391033716073550"
"6/13/2017","1497312000","294642099271720738321"
"6/14/2017","1497398400","254758374393436684501"
"6/15/2017","1497484800","279620592390911684615"
"6/16/2017","1497571200","257508486546679467390"
"6/17/2017","1497657600","238660364103388231832"
"6/18/2017","1497744000","251896899621616344850"
"6/19/2017","1497830400","283021105675980854778"
"6/20/2017","1497916800","720031462996840104983"
"6/21/2017","1498003200","913388218754612942675"
"6/22/2017","1498089600","684943045550363347105"
"6/23/2017","1498176000","469929450422587102564"
"6/24/2017","1498262400","640185604612802012156"
"6/25/2017","1498348800","411721489721116955158"
"6/26/2017","1498435200","875310976343044060183"
"6/27/2017","1498521600","332032513046042621107"
"6/28/2017","1498608000","773236091502308226955"
"6/29/2017","1498694400","466282393834281680729"
"6/30/2017","1498780800","352344502266064800220"
"7/1/2017","1498867200","315744643169712880512"
"7/2/2017","1498953600","317468243775909028046"
"7/3/2017","1499040000","425920316211608615127"
"7/4/2017","1499126400","377047005195524393236"
"7/5/2017","1499212800","409090970890427930293"
"7/6/2017","1499299200","304771433494258564221"
"7/7/2017","1499385600","356293806920488034078"
"7/8/2017","1499472000","360274207471173457420"
"7/9/2017","1499558400","256112816521955829361"
"7/10/2017","1499644800","261598672523810517352"
"7/11/2017","1499731200","287290319403812354449"
"7/12/2017","1499817600","330334228770205304780"
"7/13/2017","1499904000","327421879889750126610"
"7/14/2017","1499990400","275880608775512764516"
"7/15/2017","1500076800","288040626935104928109"
"7/16/2017","1500163200","276731320514844397884"
"7/17/2017","1500249600","281509048416621247612"
"7/18/2017","1500336000","423677942917870608295"
"7/19/2017","1500422400","324838750477733441948"
"7/20/2017","1500508800","256133190043819893617"
"7/21/2017","1500595200","309641556641903823695"
"7/22/2017","1500681600","224825603323107335009"
"7/23/2017","1500768000","288493997715788616147"
"7/24/2017","1500854400","309440275124323337625"
"7/25/2017","1500940800","355486137729586108109"
"7/26/2017","1501027200","294383920628615754064"
"7/27/2017","1501113600","263944245322020525245"
"7/28/2017","1501200000","281982289906320009281"
"7/29/2017","1501286400","204174934595232430698"
"7/30/2017","1501372800","208036715301278286531"
"7/31/2017","1501459200","231201083913724264420"
"8/1/2017","1501545600","263599401863207269520"
"8/2/2017","1501632000","236995421936534521668"
"8/3/2017","1501718400","236502808745258771848"
"8/4/2017","1501804800","220028357885087836001"
"8/5/2017","1501891200","236076708761946254889"
"8/6/2017","1501977600","244978437283443120617"
"8/7/2017","1502064000","323349086525577669314"
"8/8/2017","1502150400","339083820207351773196"
"8/9/2017","1502236800","268527475016345604111"
"8/10/2017","1502323200","313147657539911794988"
"8/11/2017","1502409600","354162104364810446316"
"8/12/2017","1502496000","344986095505773107330"
"8/13/2017","1502582400","304640582603318902986"
"8/14/2017","1502668800","345515738014742404303"
"8/15/2017","1502755200","383745249085415778328"
"8/16/2017","1502841600","1168463266334638923884"
"8/17/2017","1502928000","690546642141729588619"
"8/18/2017","1503014400","1018695224863609907914"
"8/19/2017","1503100800","471918343256437655126"
"8/20/2017","1503187200","293147791082707541172"
"8/21/2017","1503273600","329868824320952789105"
"8/22/2017","1503360000","325350122318110116393"
"8/24/2017","1503532800","322859895183154977415"
"8/23/2017","1503446400","315881361228438612338"
"8/25/2017","1503619200","310136759482145446983"
"8/26/2017","1503705600","297916682977333742044"
"8/27/2017","1503792000","275335440066792045568"
"8/28/2017","1503878400","323120549329009327805"
"8/29/2017","1503964800","516170615619647865068"
"8/30/2017","1504051200","433380111261617053561"
"8/31/2017","1504137600","737552600750382680364"
"9/1/2017","1504224000","515416187021540248254"
"9/2/2017","1504310400","613662115947220532737"
"9/3/2017","1504396800","296684543722556240166"
"9/4/2017","1504483200","487767496108771785865"
"9/5/2017","1504569600","615809001055405203097"
"9/6/2017","1504656000","770277418637855913270"
"9/7/2017","1504742400","734239584314302559884"
"9/8/2017","1504828800","758749006955942549908"
"9/9/2017","1504915200","441035120382979369503"
"9/10/2017","1505001600","413297569259006079549"
"9/11/2017","1505088000","393332823000430979888"
"9/12/2017","1505174400","519977466207659415783"
"9/13/2017","1505260800","463058657601601522710"
"9/14/2017","1505347200","408768329593545821126"
"9/15/2017","1505433600","636971536778819209024"
"9/16/2017","1505520000","660859549314408001047"
"9/17/2017","1505606400","371183068103848447609"
"9/18/2017","1505692800","403163138029643864124"
"9/19/2017","1505779200","385073423359178467932"
"9/20/2017","1505865600","656834640397105791211"
"9/21/2017","1505952000","325903199025540040684"
"9/22/2017","1506038400","306112519401891525774"
"9/23/2017","1506124800","315524338577302959857"
"9/24/2017","1506211200","440089694340212251319"
"9/25/2017","1506297600","383148272059298778562"
"9/26/2017","1506384000","385775178878301041310"
"9/27/2017","1506470400","422710363398752933696"
"9/28/2017","1506556800","370160472356163295798"
"9/29/2017","1506643200","330886157979594145649"
"9/30/2017","1506729600","371957481380512611746"
"10/1/2017","1506816000","358613329436254304597"
"10/3/2017","1506988800","381246395654145484290"
"10/2/2017","1506902400","356930578828195825541"
"10/4/2017","1507075200","385387152162937564637"
"10/5/2017","1507161600","418983077851950083762"
"10/6/2017","1507248000","437255331091613042088"
"10/7/2017","1507334400","316276345068356551823"
"10/8/2017","1507420800","357347800341582836945"
"10/9/2017","1507507200","379844761748672585299"
"10/10/2017","1507593600","417793497545713700015"
"10/11/2017","1507680000","938415100756440140153"
"10/12/2017","1507766400","421957034378931247313"
"10/13/2017","1507852800","474904048256685570442"
"10/14/2017","1507939200","398049613885228241262"
"10/15/2017","1508025600","386388929966350517732"
"10/16/2017","1508112000","337116475117611492142"
"10/17/2017","1508198400","322847244140186147412"
"10/18/2017","1508284800","299370944841425492171"
"10/19/2017","1508371200","283929624900779239198"
